id,type2,fname,cname,sname,rname,fplv,fcname,fspt,fename,rdate,fskl,energy,cenergy,cpower
BT3-057,BATTLE,Finishing Spirit Bomb Son Goku,Green,Series 3 Boosterï½CROSS WORLDSï½ ,Rare[R],25000,Son Goku,Saiyan,Android 13 Saga,"March 9, 2018","**[EX-Evolve]**  (G)place 1 card from your hand in the Drop Area : Green Son Goku with an energy cost of 5 or more. (Play this card on top of the specified card)
**[Double Strike]** 
**[Auto]**  When this card attacks, choose up to 3 green Battle Cards in your Drop Area and combo with them.",6((G)(G)),1,10000
BT3-058,BATTLE,Pressure Assault Super Saiyan Son Goku,Green,Series 3 Boosterï½CROSS WORLDSï½ ,Uncommon[UC],20000,Son Goku,Saiyan,Android 13 Saga,"March 9, 2018","**[Dual Attack]**  (Once per turn, when this card attacks, switch this card to Active Mode after the battle)
**[Auto]**  When you play this card, choose up to 1 of your opponent's Battle Cards. KO that card.",5((G)(G)(G)),1,10000
BT3-059,BATTLE,Indomitable Spirit SSB Son Goku,Green,Series 3 Boosterï½CROSS WORLDSï½ ,Common[C],25000,Son Goku,Saiyan,Future Trunks Saga,"March 9, 2018","**[EX-Evolve]**  Green Son Goku with an energy cost of 5 or more. (Play this card on top of the specified card)
**[Double Strike]**  (This card inflicts 2 damage instead of 1 when attacking)
**[Barrier]**  (This card can't be chosen by the skills of your opponent's cards)
**[Auto]**  At the end of your turn, switch this card to Active Mode.",6((G)(G)(G)),1,10000
BT3-060,BATTLE,Dauntless Spirit SSB Vegeta,Green,Series 3 Boosterï½CROSS WORLDSï½ ,Rare[R],20000,Vegeta,Saiyan,Future Trunks Saga,"March 9, 2018","**[EX-Evolve]**  (G)place 1 card from your hand in the Drop Area : Green Vegeta with an energy cost of 3 or more. (Play this card on top of the specified card)
**[Double Strike]** 
**[Auto]**  When this card deals damage, you may place 1 card from your hand in the Drop Area. If you do so, this card gains **[Critical]**  for the duration of the turn.",4((G)(G)(G)),0,5000
BT3-061,BATTLE,Unyielding Justice SS2 Trunks,Green,Series 3 Boosterï½CROSS WORLDSï½ ,Uncommon[UC],20000,Trunks: Future,Saiyan/Earthling,Future Trunks Saga,"March 9, 2018","**[Evolve]**  (G)**[two]**  : Trunks : Future (Play this card on top of the specified card)
**[Blocker]**  (When one of your other cards is attacked, you may switch this card to Rest Mode and change the target of the attack to this card)
**[Barrier]**  (This card can't be chosen by the skills of your opponent's cards)
**[Auto]**  When a card evolves into this card, draw 1 card.",4((G)(G)),0,5000
BT3-062,BATTLE,"Trunks, Bridge to the Future",Green,Series 3 Boosterï½CROSS WORLDSï½ ,Common[C],5000,Trunks: Future,Saiyan/Earthling,Future Trunks Saga,"March 9, 2018","**[Auto]**  When you play this card, look at up to 2 cards from the top of your deck. Choose up to 1 Saiyan among them and add it to your hand. Then, place the rest of the cards in the Drop Area.",1((G)),0,5000
BT3-063,BATTLE,Hyper Rush SSB Vegito,Green,Series 3 Boosterï½CROSS WORLDSï½ ,Super Rare[SR],25000,Vegito,Saiyan,Future Trunks Saga,"March 9, 2018","**[Union-Potara]**  **[five]**  : Son Goku and Vegeta (Place this card in Active Mode from your hand on top of the 2 specified cards stacked together)
**[Triple Strike]**  (This card inflicts 3 damage instead of 1 when attacking) 
**[Auto]**  When you play this card, if your Leader Card is Vegito, choose up to 1 of your opponent's Battle Cards and up to 1 of the cards in your opponent's hand and place them in the Drop Area, then draw 2 cards. Then, you may choose up to 2 cards in your life and add them to your hand.",7((G)(G)),1,10000
BT3-063_SPR,BATTLE,Hyper Rush SSB Vegito,Green,Series 3 Boosterï½CROSS WORLDSï½ ,Special Rare[SPR],25000,Vegito,Saiyan,Future Trunks Saga,"March 9, 2018","**[Union-Potara]**  **[five]**  : Son Goku and Vegeta (Place this card in Active Mode from your hand on top of the 2 specified cards stacked together)
**[Triple Strike]**  (This card inflicts 3 damage instead of 1 when attacking) 
**[Auto]**  When you play this card, if your Leader Card is Vegito, choose up to 1 of your opponent's Battle Cards and up to 1 of the cards in your opponent's hand and place them in the Drop Area, then draw 2 cards. Then, you may choose up to 2 cards in your life and add them to your hand.",7((G)(G)),1,10000
BT3-064,BATTLE,"Dreadful Duo, Android 17",Green,Series 3 Boosterï½CROSS WORLDSï½ ,Common[C],15000,Android 17,Android,Android Cell Saga,"March 9, 2018","**[Critical]**  (When this card inflicts damage to your opponent's life, they place that many cards in their Drop Area instead of their hand)
**[Activate Main]**  **[Once per turn]**  (G) : During that turn, if an opponent's Battle Card with an energy cost of 3 or less has been placed in the Drop Area from any area by one of your skills, choose up to 1 Android 18 with an energy cost of 3 or less from your hand and play it.",3((G)(G)),0,5000
BT3-065,BATTLE,"Dreadful Duo, Android 18",Green,Series 3 Boosterï½CROSS WORLDSï½ ,Common[C],15000,Android 18,Android,Android Cell Saga,"March 9, 2018","**[Critical]**  (When this card inflicts damage to your opponent's life, they place that many cards in their Drop Area instead of their hand)
**[Activate Main]**  **[Once per turn]**  (G) : During that turn, if an opponent's Battle Card with an energy cost of 4 or more has been placed in the Drop Area from any area by one of your skills, choose up to 1 of your opponent's Battle Cards with an energy cost of 3 or less. KO that card.",3((G)(G)),0,5000
BT3-066,BATTLE,"Made to Destroy, Android 19",Green,Series 3 Boosterï½CROSS WORLDSï½ ,Common[C],10000,Android 19,Android,Android Cell Saga,"March 9, 2018",**[Activate Main]**  Switch this card to Rest Mode : Choose up to 1 of your opponent's Battle Cards with an energy cost of 2 or less. KO that card.,2((G)(G)),0,5000
BT3-067,BATTLE,"Dr. Gero, Evil's Inventor",Green,Series 3 Boosterï½CROSS WORLDSï½ ,Common[C],5000,Dr. Gero,Scientist,Android Cell Saga,"March 9, 2018","**[Auto]**  When you play this card, look at up to 3 cards from the top of your deck. Choose up to 1 Android and add it to your hand. Then, shuffle your deck.",1((G)),0,5000
BT3-068,BATTLE,Stouthearted Android 16,Green,Series 3 Boosterï½CROSS WORLDSï½ ,Common[C],12000,Android 16,Android,Android Cell Saga,"March 9, 2018","**[Super Combo]**  You can only include up to 4 cards with **[Super Combo]**  in your deck
**[Auto]**  When you combo with this card, if your Leader Card is a green Android and your life is at 4 or less, your opponent chooses 1 card from their hand and places it in the Drop Area, and this card gains +10000 combo power for the duration of the turn.",2((G)(G)),0,0
BT3-068_PR,BATTLE,Stouthearted Android 16,Green,Series 3 Boosterï½CROSS WORLDSï½ ,Common[C],12000,Android 16,Android,Android Cell Saga,"June 30, 2018","**[Super Combo]**  You can only include up to 4 cards with **[Super Combo]**  in your deck
**[Auto]**  When you combo with this card, if your Leader Card is a green Android and your life is at 4 or less, your opponent chooses 1 card from their hand and places it in the Drop Area, and this card gains +10000 combo power for the duration of the turn.",2((G)(G)),0,0
BT3-069,BATTLE,"Unending Destruction, Android 13",Green,Series 3 Boosterï½CROSS WORLDSï½ ,Super Rare[SR],30000,Android 13,Android,Android 13 Saga,"March 9, 2018","**[Double Strike]** 
**[Auto]**  When you play this card, your opponent chooses 1 of their Battle Cards and KO-s it.
**[Auto]**  When one of your opponent's Battle Cards is placed in the Drop Area from any area by any of your skills other than this one, your opponent chooses 1 card from their hand and places it in the Drop Area.",7((G)(G)(G)(G)),1,10000
BT3-070,BATTLE,"Dawn of Terror, Android 13",Green,Series 3 Boosterï½CROSS WORLDSï½ ,Uncommon[UC],20000,Android 13,Android,Android 13 Saga,"March 9, 2018","**[Union-Absorb]**  (G) , choose up to 1 each of Android 14 and Android 15 from your Drop Area and place them under this card : Choose up to 1 Android 13 with an energy cost of 7 from your deck and play it on top of this card. Then, shuffle your deck.
**[Auto]**  When you play this card, your opponent chooses 1 of their Battle Cards and KO-s it.",4((G)(G)),0,5000
BT3-071,BATTLE,Unfeeling Destroyer Android 14,Green,Series 3 Boosterï½CROSS WORLDSï½ ,Uncommon[UC],20000,Android 14,Android,Android 13 Saga,"March 9, 2018","**[Double Strike]**  (This card inflicts 2 damage instead of 1 when attacking)
**[Auto]**  When you play this card, your opponent chooses 1 of their Battle Cards and KO-s it. If this skill is used to KO a Battle Card with an energy cost of 3 or less, draw 1 card.",4((G)(G)),1,10000
BT3-072,BATTLE,Combination Attack Android 14,Green,Series 3 Boosterï½CROSS WORLDSï½ ,Common[C],10000,Android 14,Android,Android 13 Saga,"March 9, 2018","**[Auto]**  During your turn, when you combo with this card, if your Leader Card is an Android, your opponent chooses 1 of their Battle Cards and KO-s it.",2((G)(G)),1,5000
BT3-073,BATTLE,Unfeeling Destroyer Android 15,Green,Series 3 Boosterï½CROSS WORLDSï½ ,Uncommon[UC],20000,Android 15,Android,Android 13 Saga,"March 9, 2018","**[Auto]**  When you play this card, your opponent chooses 1 card from their hand and places it in the Drop Area. If that card is a Battle Card with an energy cost of 4 or more, draw 1 card.",4((G)(G)),0,5000
BT3-074,BATTLE,"Android 15, Just Saying Hi",Green,Series 3 Boosterï½CROSS WORLDSï½ ,Common[C],15000,Android 15,Android,Android 13 Saga,"March 9, 2018","**[Auto]**  When you play this card, your opponent chooses 1 card from their hand and places it in the Drop Area.",3((G)(G)),0,5000
BT3-075,BATTLE,Terror Scythe Goku Black,Green,Series 3 Boosterï½CROSS WORLDSï½ ,Uncommon[UC],15000,Goku Black,Saiyan/God,Future Trunks Saga,"March 9, 2018","**[Auto]**  When you play this card, play 2 Shadow tokens. (Shadow tokens have 10000 power, 0 combo costs, and 5000 combo power) Then, you may choose 1 Zamasu from your deck and add it to your hand. If you do so, choose 1 card in your hand and place it in the Drop Area. Then, shuffle your deck.",3((G)(G)),0,5000
BT3-075_PR,BATTLE,Terror Scythe Goku Black,Green,Series 3 Boosterï½CROSS WORLDSï½ ,Uncommon[UC],15000,Goku Black,Saiyan/God,Future Trunks Saga,"July 13, 2018","**[Auto]**  When you play this card, play 2 Shadow tokens. (Shadow tokens have 10000 power, 0 combo costs, and 5000 combo power) Then, you may choose 1 Zamasu from your deck and add it to your hand. If you do so, choose 1 card in your hand and place it in the Drop Area. Then, shuffle your deck.",3((G)(G)),0,5000
BT3-075_BD,BATTLE,Terror Scythe Goku Black,Green,Series 3 Boosterï½CROSS WORLDSï½ ,Uncommon[UC],15000,Goku Black,Saiyan/God,Future Trunks Saga,"March 9, 2018","**[Auto]**  When you play this card, play 2 Shadow tokens. (Shadow tokens have 10000 power, 0 combo costs, and 5000 combo power) Then, you may choose 1 Zamasu from your deck and add it to your hand. If you do so, choose 1 card in your hand and place it in the Drop Area. Then, shuffle your deck.",3((G)(G)),0,5000
BT3-076,BATTLE,"Twisted Justice, Fused Zamasu",Green,Series 3 Boosterï½CROSS WORLDSï½ ,Rare[R],25000,Zamasu,God,Future Trunks Saga,"March 9, 2018","**[Union-Potara]**  (G)**[four]**  : Goku Black and Zamasu (Place this card in Active Mode from your hand on top of the 2 specified cards stacked together)
**[Double Strike]** 
**[Indestructible]**  (This card is not KO-ed or removed from the Battle Area by neither battle nor your opponent's card skills)
**[Auto]**  When you play this card, choose up to 2 of your opponent's Battle Cards or up to 2 cards in your opponent's hand. Your opponent places all of the chosen cards in the Drop Area.",7((G)(G)(G)),1,10000
BT3-077,BATTLE,"Evil Psyche, Zamasu",Green,Series 3 Boosterï½CROSS WORLDSï½ ,Common[C],5000,Zamasu,God,Future Trunks Saga,"March 9, 2018","**[Blocker]**  (When one of your other cards is attacked, you may switch this card to Rest Mode and change the target of the attack to this card)
**[Indestructible]**  (This card is not KO-ed or removed from the Battle Area by neither battle nor your opponent's card skills)
**[Barrier]**  (This card can't be chosen by the skills of your opponent's cards)
**[Permanent]**  This card cannot be switched to Active Mode. Only 1 {Evil Psyche, Zamasu} can be played in your Battle Area.",2((G)(G)),0,5000
BT3-077_BD,BATTLE,"Evil Psyche, Zamasu",Green,Series 3 Boosterï½CROSS WORLDSï½ ,Common[C],5000,Zamasu,God,Future Trunks Saga,"March 9, 2018","**[Blocker]**  (When one of your other cards is attacked, you may switch this card to Rest Mode and change the target of the attack to this card)
**[Indestructible]**  (This card is not KO-ed or removed from the Battle Area by neither battle nor your opponent's card skills)
**[Barrier]**  (This card can't be chosen by the skills of your opponent's cards)
**[Permanent]**  This card cannot be switched to Active Mode. Only 1 {Evil Psyche, Zamasu} can be played in your Battle Area.",2((G)(G)),0,5000
BT3-078,BATTLE,Unstoppable Ambition Super Saiyan Caulifla,Green,Series 3 Boosterï½CROSS WORLDSï½ ,Super Rare[SR],20000,Caulifla,Saiyan/Alien,Universe Survival Saga,"March 9, 2018","**[Permanent]**  Your Battle Cards can't be KO-ed by your own skills.
**[Permanent]**  Your Battle Cards can't be placed in the Drop Area by your own skills.
**[Auto]**  When you play this card, choose 1 card from your life and add it to your hand.",2((G)(G)),0,5000
BT3-084,BATTLE,Desperate Warrior Super Saiyan Bardock,Yellow,Series 3 Boosterï½CROSS WORLDSï½ ,Super Rare[SR],25000,Bardock,Saiyan,Bardock Saga,"March 9, 2018","**[EX-Evolve]**  Place 2 cards from your hand in the Drop Area : Yellow Bardock with an energy cost of 5 or more. (Play this card on top of the specified card)
**[Permanent]**  If your opponent has 6 or more energy in Rest Mode, this card gains +5000 power and **[Triple Strike]**  (This card inflicts 3 damage instead of 1 when attacking)
**[Auto]**  When a card evolves into this card, choose all of your opponent's Battle Cards and energy and switch them to Rest Mode.",7((Y)(Y)),1,10000
BT3-085,BATTLE,"Great Protector, Great Ape Bardock",Yellow,Series 3 Boosterï½CROSS WORLDSï½ ,Uncommon[UC],25000,Bardock,Saiyan/Great Ape,Bardock Saga,"March 9, 2018","**[EX-Evolve]**  Place 2 cards from your hand in the Drop Area : Yellow Bardock with an energy cost of 5 or more. (Play this card on top of the specified card)
**[Blocker]**  (When one of your other cards is attacked, you may switch this card to Rest Mode and change the target of the attack to this card)
**[Double Strike]**  (This card inflicts 2 damage instead of 1 when attacking)
**[Auto]**  When a card evolves into this card, choose your opponent's Leader Card in Rest Mode. That card cannot switch to Active Mode during your opponent's next Charge Phase.",6((Y)(Y)),1,10000
BT3-086,BATTLE,Striker Bardock,Yellow,Series 3 Boosterï½CROSS WORLDSï½ ,Common[C],20000,Bardock,Saiyan,Bardock Saga,"March 9, 2018","**[Dual Attack]**  (Once per turn, when this card attacks, switch this card to Active Mode after the battle)
**[Auto]**  When you play this card, if your Leader Card is a Saiyan, look at up to the top 3 cards of your deck, choose 1, and add it to your hand. Then, place the rest in your Drop Area.",5((Y)(Y)),0,5000
BT3-087,BATTLE,"Gine, Family of Justice",Yellow,Series 3 Boosterï½CROSS WORLDSï½ ,Common[C],5000,Gine,Saiyan,Dragon Ball Minus Saga,"March 9, 2018","**[Blocker]**  (When one of your other cards is attacked, you may switch this card to Rest Mode and change the target of the attack to this card)
**[Permanent]**  If you have Bardock in your Battle Area or Leader Area, you can play this card from your hand without paying its energy cost.",2((Y)(Y)),0,5000
